direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,observed_delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token,layer_projection,seed_projection,correct_capital_projection,false_capital_projection,correct_completion_tokens_projection,false_completion_tokens_projection,correct_unembedding_projection_avg,false_unembedding_projection_avg,unembedding_projection_margin,projection_note,predicted_delta_avg_token_margin,projection_residual_observed_minus_predicted
learned_probe,6,42,-4.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-10.101638793945312,-11.327398240566254,-10.101638793945312,-5.663699120283127,1,2,1.2257594466209412,-4.437939673662186,1.3940417766571045,-4.101392388343811,-0.1682823300361633,-0.3365472853183746,1,0,6,42,Lima,Bogota,1,2,-0.11305876076221466,-0.14883694052696228,0.03577817976474762,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.14311271905899048,-0.1934345662593841
learned_probe,6,42,-4.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-5.440402984619141,-8.19109058380127,-5.440402984619141,-8.19109058380127,1,1,2.750687599182129,2.750687599182129,3.0007424354553223,3.0007424354553223,-0.2500548362731933,-0.2500548362731933,1,1,6,42,Manila,Singapore,1,1,0.14137046039104462,0.04525984078645706,0.09611061960458755,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3844424784183502,0.13438764214515692
learned_probe,6,42,-4.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.548983573913574,-12.54632568359375,-4.548983573913574,-12.54632568359375,1,1,7.997342109680176,7.997342109680176,8.244527816772461,8.244527816772461,-0.2471857070922851,-0.2471857070922851,1,1,6,42,Warsaw,Bern,1,1,-0.08126304298639297,0.09488821774721146,-0.17615126073360443,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.7046050429344177,-0.9517907500267029
learned_probe,6,42,-4.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-6.264716148376465,-8.241332054138184,-6.264716148376465,-8.241332054138184,1,1,1.9766159057617188,1.9766159057617188,2.2927346229553223,2.2927346229553223,-0.3161187171936035,-0.3161187171936035,1,1,6,42,Lisbon,Amsterdam,1,1,0.015380039811134338,-0.027960505336523056,0.043340545147657394,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.17336218059062958,-0.14275653660297394
learned_probe,6,42,-4.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.547116756439209,-9.832258539274337,-5.547116756439209,-4.916129269637168,1,2,4.285141782835126,-0.6309874868020415,4.187724865972996,-0.542947631329298,0.0974169168621301,-0.0880398554727435,1,0,6,42,Moscow,Kyiv,1,2,-0.04972970858216286,0.0939696729183197,-0.14369938150048256,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.5747975260019302,-0.6628373814746737
learned_probe,6,42,-4.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.81766414642334,-15.518189430236816,-7.81766414642334,-7.759094715118408,1,2,7.700525283813477,-0.0585694313049316,7.928699016571045,0.2449309825897216,-0.2281737327575683,-0.3035004138946533,1,0,6,42,Riyadh,Quito,1,2,0.16800788044929504,-0.3068864345550537,0.47489431500434875,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-1.899577260017395,1.5960768461227417
learned_probe,6,42,-4.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.738409996032715,-8.055469512939453,-5.738409996032715,-8.055469512939453,1,1,2.3170595169067383,2.3170595169067383,2.36163330078125,2.36163330078125,-0.0445737838745117,-0.0445737838745117,1,1,6,42,Singapore,Manila,1,1,0.04525984078645706,0.14137046039104462,-0.09611061960458755,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3844424784183502,-0.42901626229286194
learned_probe,6,42,-4.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-12.320798269996883,-13.05725733935833,-6.160399134998443,-6.528628669679165,2,2,0.7364590693614446,0.3682295346807223,0.8376685371040367,0.4188342685520183,-0.1012094677425921,-0.050604733871296,1,1,6,42,Pretoria,Accra,2,2,-0.0023835673928260803,0.04747354984283447,-0.04985711723566055,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.1994284689426422,-0.2500332028139382
learned_probe,6,42,-4.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.821770668029785,-7.992012023925781,-6.821770668029785,-7.992012023925781,1,1,1.170241355895996,1.170241355895996,1.2426071166992188,1.2426071166992188,-0.0723657608032226,-0.0723657608032226,1,1,6,42,Seoul,Tokyo,1,1,0.10782988369464874,0.1069990023970604,0.0008308812975883484,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.0033235251903533936,-0.06904223561286921
learned_probe,6,42,-4.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.776878356933594,-6.467844009399414,-4.776878356933594,-6.467844009399414,1,1,1.6909656524658203,1.6909656524658203,1.9340696334838867,1.9340696334838867,-0.2431039810180664,-0.2431039810180664,1,1,6,42,Madrid,Rome,1,1,0.0955004096031189,-0.21196402609348297,0.30746443569660187,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-1.2298577427864075,0.9867537617683411
learned_probe,6,42,-4.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-49.65815806388855,-9.058883160352709,-6.207269757986069,-4.5294415801763535,8,2,-40.59927490353584,-1.6778281778097153,-40.32698130607605,-1.756699413061142,-0.2722935974597931,0.0788712352514267,0,0,6,42,Sri Jayawardenepura Kotte,Dhaka,8,2,-0.04192403331398964,-0.004575839266180992,-0.03734819404780865,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.1493927761912346,-0.07052154093980789
learned_probe,6,42,-4.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-8.382068634033203,-10.11594009399414,-8.382068634033203,-10.11594009399414,1,1,1.7338714599609375,1.7338714599609375,1.842785358428955,1.842785358428955,-0.1089138984680175,-0.1089138984680175,1,1,6,42,Stockholm,Helsinki,1,1,0.05422498658299446,0.06610170751810074,-0.011876720935106277,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.04750688374042511,-0.1564207822084426
learned_probe,6,42,-4.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.543172836303713,-9.771143913269045,-11.543172836303713,-9.771143913269045,1,1,-1.772028923034668,-1.772028923034668,-1.586827278137207,-1.586827278137207,-0.1852016448974609,-0.1852016448974609,0,0,6,42,Bern,Warsaw,1,1,0.09488821774721146,-0.08126304298639297,0.17615126073360443,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7046050429344177,0.5194033980369568
learned_probe,6,42,-4.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-6.180093765258789,-8.380064740136731,-6.180093765258789,-2.7933549133789106,1,3,2.1999709748779424,-3.3867388518798784,2.195996898721205,-3.139172349270666,0.0039740761567372,-0.2475665026092124,1,0,6,42,Bangkok,Hanoi,1,3,0.01899181492626667,-0.03255783021450043,0.0515496451407671,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.2061985805630684,-0.04136792204614401
learned_probe,6,42,-4.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.501259326934815,-9.498443603515623,-6.501259326934815,-9.498443603515623,1,1,2.9971842765808105,2.9971842765808105,3.208207130432129,3.208207130432129,-0.2110228538513183,-0.2110228538513183,1,1,6,42,Ankara,Cairo,1,1,-0.013316430151462555,-0.0544344037771225,0.04111797362565994,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.16447189450263977,-0.04655095934867853
learned_probe,6,42,-4.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-8.225954892521258,-6.4975786209106445,-4.112977446260629,-6.4975786209106445,2,1,-1.728376271610614,2.3846011746500158,-1.4750247115734965,2.4318849983392283,-0.2533515600371174,-0.047283823689213,0,1,6,42,Kyiv,Moscow,2,1,0.0939696729183197,-0.04972970858216286,0.14369938150048256,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5747975260019302,0.5275137023127172
learned_probe,6,42,-4.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-6.185253143310547,-13.10308840405196,-6.185253143310547,-3.27577210101299,1,4,6.917835260741413,-2.909481042297557,7.038072147173807,-2.592398276377935,-0.1202368864323943,-0.317082765919622,1,0,6,42,London,Reykjavik,1,4,-0.059295766055583954,0.14481671154499054,-0.2041124776005745,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.816449910402298,-1.13353267632192
learned_probe,6,42,-4.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-9.09754287317628,-10.10691261291504,-1.51625714552938,-10.10691261291504,6,1,1.0093697397387589,8.590655467385659,1.1673504418577068,8.476832812137824,-0.1579807021189481,0.1138226552478354,1,1,6,42,"Washington, D.C.",Ottawa,6,1,-0.10536632686853409,-0.06606627255678177,-0.03930005431175232,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.15720021724700928,-0.04337756199917388
learned_probe,6,42,-4.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.988502237945795,-11.663808763027191,-4.4942511189728975,-5.831904381513596,2,2,2.675306525081396,1.337653262540698,2.8220115434378386,1.4110057717189193,-0.1467050183564424,-0.0733525091782212,1,1,6,42,Montevideo,Caracas,2,2,-0.06766501069068909,0.13070909678936005,-0.19837410748004913,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.7934964299201965,-0.8668489390984178
learned_probe,6,42,-4.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.551642601611093,-12.407666977494957,-5.275821300805546,-6.2038334887474775,2,2,1.8560243758838624,0.9280121879419312,1.902329423930496,0.951164711965248,-0.0463050480466336,-0.0231525240233168,1,1,6,42,Caracas,Montevideo,2,2,0.13070909678936005,-0.06766501069068909,0.19837410748004913,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7934964299201965,0.7703439058968797
learned_probe,6,42,-4.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-7.253724893031176,-8.73600959777832,-2.4179082976770587,-8.73600959777832,3,1,1.482284704747144,6.318101300101262,1.5972700364072807,6.201671290618833,-0.1149853316601365,0.1164300094824284,1,1,6,42,Hanoi,Bangkok,3,1,-0.03255783021450043,0.01899181492626667,-0.0515496451407671,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.2061985805630684,-0.08976857108063999
learned_probe,6,42,-2.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.6420207023620605,-12.631135120987892,-6.6420207023620605,-6.315567560493946,1,2,5.989114418625832,-0.3264531418681144,6.006583213806152,-0.2402784824371338,-0.0174687951803207,-0.0861746594309806,1,0,6,42,Kabul,Astana,1,2,0.07484317570924759,0.07047523558139801,0.004367940127849579,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.008735880255699158,-0.07743877917528144
learned_probe,6,42,-2.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-8.327099915622966,-9.413745880126951,-4.163549957811483,-9.413745880126951,2,1,1.0866459645039868,5.25019592231547,1.100161436595954,5.134070815343875,-0.0135154720919672,0.1161251069715945,1,1,6,42,Buenos Aires,Santiago,2,1,-0.13441938161849976,-0.07415501773357391,-0.06026436388492584,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.12052872776985168,-0.0044036207982571796
learned_probe,6,42,-2.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-7.206500053405762,-10.060540199279783,-7.206500053405762,-10.060540199279783,1,1,2.8540401458740234,2.8540401458740234,2.878045082092285,2.878045082092285,-0.0240049362182617,-0.0240049362182617,1,1,6,42,Canberra,Wellington,1,1,-0.14484786987304688,0.05707215890288353,-0.2019200287759304,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4038400575518608,-0.42784499377012253
learned_probe,6,42,-2.0,test,balanced_capital_belgium_austria,Austria,Vienna,Brussels,-7.914261817932129,-9.579381942749023,-7.914261817932129,-9.579381942749023,1,1,1.6651201248168943,1.6651201248168943,1.7829456329345703,1.7829456329345703,-0.1178255081176757,-0.1178255081176757,1,1,6,42,Vienna,Brussels,1,1,-0.26365992426872253,0.12187276780605316,-0.3855326920747757,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.7710653841495514,-0.8888908922672271
learned_probe,6,42,-2.0,train,balanced_capital_bangladesh_sri_lanka,Bangladesh,Dhaka,Sri Jayawardenepura Kotte,-7.791508846916258,-55.76713156700134,-3.895754423458129,-6.970891445875168,2,8,47.97562272008509,3.0751370224170387,48.05881440639496,3.1749969720840454,-0.083191686309874,-0.0998599496670067,1,1,6,42,Dhaka,Sri Jayawardenepura Kotte,2,8,-0.004575839266180992,-0.04192403331398964,0.03734819404780865,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.0746963880956173,-0.02516356157138941
learned_probe,6,42,-2.0,test,balanced_capital_belgium_austria,Belgium,Brussels,Vienna,-7.088922500610352,-9.906402587890623,-7.088922500610352,-9.906402587890623,1,1,2.817480087280273,2.817480087280273,2.898201465606689,2.898201465606689,-0.080721378326416,-0.080721378326416,1,1,6,42,Brussels,Vienna,1,1,0.12187276780605316,-0.26365992426872253,0.3855326920747757,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7710653841495514,0.6903440058231354
learned_probe,6,42,-2.0,test,balanced_capital_paraguay_bolivia,Bolivia,Sucre,Asuncion,-16.678107619285583,-13.211681235581636,-8.339053809642792,-4.403893745193879,2,3,-3.466426383703947,-3.9351600644489126,-3.4207017309963703,-3.8808051111797495,-0.0457246527075767,-0.0543549532691631,0,0,6,42,Sucre,Asuncion,2,3,-0.1042092889547348,-0.07197905331850052,-0.03223023563623428,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.06446047127246857,-0.11881542454163166
learned_probe,6,42,-2.0,train,balanced_capital_mexico_brazil,Brazil,Brasilia,Mexico City,-8.666133180260658,-8.191699266433716,-4.333066590130329,-4.095849633216858,2,2,-0.4744339138269424,-0.2372169569134712,-0.2645282745361328,-0.1322641372680664,-0.2099056392908096,-0.1049528196454048,0,0,6,42,Brasilia,Mexico City,2,2,-0.012044480070471764,0.08359157294034958,-0.09563605301082134,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.19127210602164268,-0.2962249256670475
learned_probe,6,42,-2.0,test,balanced_capital_myanmar_cambodia,Cambodia,Phnom Penh,Naypyidaw,-8.666203878936358,-18.956665217876434,-2.166550969734089,-4.739166304469109,4,4,10.290461338940077,2.572615334735019,10.5641343597963,2.6410335899490747,-0.2736730208562221,-0.0684182552140555,1,1,6,42,Phnom Penh,Naypyidaw,4,4,-0.15999746322631836,0.019450336694717407,-0.17944779992103577,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.35889559984207153,-0.42731385505612707
learned_probe,6,42,-2.0,train,balanced_capital_canada_united_states,Canada,Ottawa,"Washington, D.C.",-7.640836238861084,-11.50663703022292,-7.640836238861084,-1.9177728383704864,1,6,3.865800791361835,-5.723063400490598,3.935149531695061,-5.560868842546673,-0.0693487403332255,-0.1621945579439252,1,0,6,42,Ottawa,"Washington, D.C.",1,6,-0.06606627255678177,-0.10536632686853409,0.03930005431175232,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.07860010862350464,-0.08359444932042057
learned_probe,6,42,-2.0,train,balanced_capital_argentina_chile,Chile,Santiago,Buenos Aires,-7.499191761016846,-10.444253197114447,-7.499191761016846,-5.2221265985572245,1,2,2.9450614360976037,-2.277065162459621,3.045365314173978,-2.089674959337572,-0.1003038780763745,-0.1873902031220495,1,0,6,42,Santiago,Buenos Aires,1,2,-0.07415501773357391,-0.13441938161849976,0.06026436388492584,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.12052872776985168,-0.0668614753521978
learned_probe,6,42,-2.0,train,balanced_capital_india_china,China,Beijing,New Delhi,-5.718706130981445,-9.99682068824768,-5.718706130981445,-4.99841034412384,1,2,4.278114557266235,-0.720295786857605,4.296523332595825,-0.640609622001648,-0.0184087753295898,-0.079686164855957,1,0,6,42,Beijing,New Delhi,1,2,0.08028274029493332,0.06987158209085464,0.010411158204078674,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.02082231640815735,-0.058863848447799655
